Transaction ID,Date & Time,Sender UPI ID,Receiver UPI ID,Transaction Amount (INR),Transaction Type,Transaction Status,Bank Name,Mode of Payment,Payment Purpose
TXN100859,2025-03-08 02:37:57,dianalloyd@upi,madelinetaylor@upi,4801.95,QR Payment,Failed,PNB,QR Code,Travel
TXN100860,2024-10-02 23:59:12,tmontoya@upi,christophermcgee@upi,517.7,QR Payment,Pending,BOB,Phone Number,Shopping
TXN100861,2025-04-12 03:23:51,ranthony@upi,kelly65@upi,2551.59,Request Money,Pending,HDFC,UPI ID,Travel
TXN100862,2025-03-22 06:35:39,crystalsmith@upi,ethomas@upi,4528.23,Send,Failed,Axis Bank,UPI ID,Subscription
TXN100863,2024-06-02 09:18:49,allisonwebb@upi,wallacejennifer@upi,196.84,QR Payment,Failed,SBI,Phone Number,Bill Payment
TXN100864,2024-11-07 13:25:48,debrafoley@upi,lynchcatherine@upi,1210.26,QR Payment,Pending,SBI,UPI ID,Food
TXN100865,2025-02-24 16:32:22,jfields@upi,angela00@upi,2406.09,QR Payment,Success,HDFC,QR Code,Recharge
TXN100866,2024-07-27 23:07:04,oholt@upi,darlenestrong@upi,207.56,Send,Failed,Axis Bank,QR Code,Food
TXN100867,2024-12-08 20:32:38,gboyer@upi,stephanieestrada@upi,4346.15,Receive,Pending,BOB,UPI ID,Shopping
TXN100868,2025-01-24 15:36:54,sarabender@upi,allendarius@upi,881.64,QR Payment,Success,Axis Bank,Intent,Recharge
TXN100869,2024-05-06 20:09:32,leeeric@upi,richard61@upi,4709.37,Request Money,Failed,BOB,Intent,Recharge
TXN100870,2024-09-02 12:36:04,edwardslaura@upi,dixonbrett@upi,4026.43,Receive,Pending,HDFC,Intent,Shopping
TXN100871,2024-05-01 00:39:29,kenneth02@upi,brooksmichael@upi,2155.74,Request Money,Success,HDFC,Intent,Bill Payment
TXN100872,2024-06-17 18:40:46,wdouglas@upi,debradoyle@upi,3992.02,QR Payment,Pending,BOB,Phone Number,Bill Payment
TXN100873,2024-05-18 10:59:22,perrytyler@upi,sjohns@upi,1534.83,Receive,Failed,HDFC,Phone Number,Travel
TXN100874,2024-11-02 00:31:20,kathrynespinoza@upi,smitheric@upi,1581.39,QR Payment,Success,Axis Bank,UPI ID,Travel
TXN100875,2025-03-20 04:01:41,ashley18@upi,linda45@upi,3974.92,Send,Pending,SBI,UPI ID,Food
TXN100876,2024-09-24 09:52:41,rojasphilip@upi,oconnoryolanda@upi,4777.3,QR Payment,Failed,ICICI,UPI ID,Travel
TXN100877,2025-04-07 04:53:49,robert57@upi,theresa07@upi,1916.08,Request Money,Failed,BOB,UPI ID,Subscription
TXN100878,2025-01-16 15:28:38,davidjohnson@upi,jeremy83@upi,1701.73,Send,Failed,PNB,UPI ID,Travel
TXN100879,2025-04-08 03:19:31,williamhamilton@upi,ekline@upi,3452.85,Send,Pending,Kotak,UPI ID,Subscription
TXN100880,2024-12-08 18:00:09,rlewis@upi,thorntonmichael@upi,2868.45,Send,Success,Kotak,Intent,Subscription
TXN100881,2024-06-15 15:07:53,kristin08@upi,iclay@upi,1405.3,Send,Success,SBI,QR Code,Travel
TXN100882,2024-08-21 21:31:25,davidmiller@upi,riverabrent@upi,1203.14,Request Money,Pending,ICICI,Intent,Recharge
TXN100883,2024-12-22 03:20:16,schmidtdaniel@upi,wilsonnicholas@upi,264.96,Request Money,Success,BOB,QR Code,Recharge
TXN100884,2024-12-06 15:48:44,anthony13@upi,drakefrederick@upi,1975.15,Request Money,Success,HDFC,QR Code,Subscription
TXN100885,2024-11-20 13:18:11,sbaker@upi,rhondadixon@upi,3828.27,Send,Success,Axis Bank,Intent,Food
TXN100886,2024-09-11 21:43:47,daniel18@upi,thomassmith@upi,1289.09,Receive,Pending,SBI,Intent,Recharge
TXN100887,2024-04-25 06:53:29,jeff44@upi,zwashington@upi,3505.68,Receive,Success,ICICI,Intent,Travel
TXN100888,2025-04-05 20:11:40,josephgregory@upi,tmccullough@upi,2404.26,Request Money,Pending,PNB,Intent,Shopping
TXN100889,2024-10-01 15:14:57,brookebarnes@upi,hmyers@upi,3864.75,Receive,Success,ICICI,QR Code,Shopping
TXN100890,2025-01-25 05:01:42,lisa93@upi,masoncarlos@upi,4624.33,QR Payment,Success,BOB,Intent,Shopping
TXN100891,2025-01-15 16:38:47,tkelly@upi,markrodriguez@upi,1467.07,Request Money,Failed,PNB,Phone Number,Subscription
TXN100892,2025-03-14 20:06:56,treynolds@upi,pedro94@upi,4153.51,Send,Failed,ICICI,QR Code,Bill Payment
TXN100893,2024-09-07 20:03:01,courtneysmith@upi,bobbyoneill@upi,1220.09,Receive,Failed,HDFC,Intent,Subscription
TXN100894,2024-08-31 13:23:54,zhuff@upi,richardkelly@upi,2329.47,Receive,Failed,Kotak,Phone Number,Food
TXN100895,2024-12-31 16:57:54,qwhitney@upi,mforbes@upi,4317.2,Request Money,Failed,PNB,UPI ID,Recharge
TXN100896,2024-09-15 11:43:36,maria99@upi,fieldsjustin@upi,3197.39,QR Payment,Failed,SBI,Intent,Food
TXN100897,2024-12-15 03:30:55,pscott@upi,macdonaldryan@upi,1002.39,Receive,Success,Axis Bank,Intent,Shopping
TXN100898,2025-01-28 12:36:20,fwilliamson@upi,alexandramitchell@upi,4476.51,Request Money,Success,ICICI,Intent,Transfer
TXN100899,2024-06-30 00:02:28,molinaemma@upi,connor56@upi,4761.27,Send,Success,SBI,QR Code,Travel
TXN100900,2025-04-07 05:45:04,jennifer63@upi,sheri00@upi,4931.21,Receive,Success,BOB,Phone Number,Food
TXN100901,2024-05-21 19:36:22,vrodriguez@upi,matthewschmitt@upi,707.31,QR Payment,Failed,HDFC,UPI ID,Shopping
TXN100902,2024-08-25 05:30:49,dylan51@upi,matthew44@upi,743.88,Receive,Success,HDFC,UPI ID,Transfer
TXN100903,2025-03-20 19:07:01,robertfoster@upi,hallsusan@upi,148.4,QR Payment,Failed,PNB,UPI ID,Food
TXN100904,2024-10-03 02:03:54,lauragalvan@upi,brandon35@upi,2339.14,Receive,Success,HDFC,UPI ID,Travel
TXN100905,2024-08-19 15:21:05,averyshannon@upi,hillshelley@upi,2003.32,Send,Failed,SBI,Intent,Transfer
TXN100906,2024-07-05 04:04:52,mathewrodriguez@upi,amcdonald@upi,2550.54,QR Payment,Failed,SBI,Intent,Subscription
TXN100907,2025-02-14 18:17:42,shelia82@upi,schroederdavid@upi,2256.66,Request Money,Success,BOB,QR Code,Transfer
TXN100908,2024-07-26 20:09:38,kirkbrittany@upi,meredith27@upi,558.89,Send,Pending,HDFC,Intent,Shopping
TXN100909,2024-09-20 05:31:01,nathanielhull@upi,gregg31@upi,1393.63,Send,Failed,PNB,Phone Number,Bill Payment
TXN100910,2024-08-03 07:57:06,dross@upi,lambertsarah@upi,4437.24,Receive,Success,Axis Bank,UPI ID,Food
TXN100911,2025-03-07 16:46:22,fredericklopez@upi,katherine02@upi,1778.36,Request Money,Success,SBI,QR Code,Subscription
TXN100912,2025-02-12 20:13:41,dominguezmicheal@upi,donna94@upi,810.66,Receive,Failed,Kotak,UPI ID,Bill Payment
TXN100913,2025-01-09 15:49:17,harold09@upi,frank77@upi,1157.73,QR Payment,Failed,Axis Bank,Phone Number,Shopping
TXN100914,2025-03-23 06:26:44,barryemily@upi,csaunders@upi,2627.73,QR Payment,Success,SBI,Intent,Travel
TXN100915,2024-10-09 17:19:45,iperez@upi,pgriffin@upi,577.06,Send,Success,HDFC,Phone Number,Food
TXN100916,2025-03-15 10:52:47,helen68@upi,tyler75@upi,1092.4,QR Payment,Pending,ICICI,Phone Number,Shopping
TXN100917,2024-11-18 14:41:29,christopher11@upi,gwendolynalexander@upi,2543.13,Send,Pending,BOB,UPI ID,Transfer
TXN100918,2025-03-23 22:07:02,bmassey@upi,donaldpope@upi,2108.39,Send,Pending,BOB,Intent,Food
TXN100919,2024-12-23 06:32:03,ranthony@upi,garrett52@upi,3953.32,Send,Pending,Axis Bank,QR Code,Food
TXN100920,2024-07-15 15:07:22,gmyers@upi,erik12@upi,3676.86,Request Money,Pending,SBI,Phone Number,Food
TXN100921,2024-08-19 02:44:56,bergdanny@upi,lisa29@upi,1399.31,Receive,Success,PNB,Intent,Travel
TXN100922,2024-12-27 05:51:02,philipmarquez@upi,adamskimberly@upi,4596.55,Receive,Pending,PNB,UPI ID,Subscription
TXN100923,2024-09-14 11:49:37,phillipsamber@upi,froberts@upi,1107.88,Request Money,Success,Kotak,UPI ID,Transfer
TXN100924,2024-10-03 12:37:07,keithsmith@upi,rodriguezmatthew@upi,991.92,QR Payment,Pending,HDFC,Phone Number,Bill Payment
TXN100925,2024-06-06 14:48:02,traci11@upi,taylor42@upi,2572.15,QR Payment,Failed,HDFC,UPI ID,Recharge
TXN100926,2024-09-25 13:18:46,katie46@upi,hlane@upi,3126.78,Receive,Failed,ICICI,UPI ID,Bill Payment
TXN100927,2024-08-11 03:56:52,tkim@upi,elizabethmitchell@upi,2146.74,Send,Pending,HDFC,UPI ID,Shopping
TXN100928,2024-05-19 23:44:37,davidbender@upi,joshua51@upi,2101.0,QR Payment,Failed,Kotak,Phone Number,Travel
TXN100929,2024-04-13 19:26:59,wendyray@upi,alyssa04@upi,784.37,Send,Failed,HDFC,UPI ID,Food
TXN100930,2024-12-02 04:34:04,hsimmons@upi,jonathanthornton@upi,4375.08,Request Money,Failed,ICICI,QR Code,Travel
TXN100931,2024-07-11 03:14:51,stephanie00@upi,gonzalezcody@upi,3579.15,Receive,Pending,Kotak,UPI ID,Subscription
TXN100932,2025-01-03 23:54:50,wilkersontyler@upi,james56@upi,2461.15,Receive,Success,ICICI,QR Code,Subscription
TXN100933,2024-06-13 05:19:23,rachelshaw@upi,shawnharris@upi,929.0,Receive,Success,SBI,QR Code,Food
TXN100934,2025-03-04 15:40:46,morenochristine@upi,fcarroll@upi,1992.79,Send,Success,Kotak,Phone Number,Transfer
TXN100935,2024-06-09 10:03:45,glynch@upi,jacksonlori@upi,4040.13,QR Payment,Pending,SBI,QR Code,Shopping
TXN100936,2024-06-16 21:32:54,sherri29@upi,xhuang@upi,2436.1,Send,Pending,PNB,Phone Number,Bill Payment
TXN100937,2024-12-16 22:38:08,salvarado@upi,richardrichards@upi,3332.62,QR Payment,Success,Kotak,UPI ID,Subscription
TXN100938,2024-10-23 14:01:56,jennifermiller@upi,ufox@upi,514.65,Request Money,Success,ICICI,Phone Number,Transfer
TXN100939,2024-08-20 22:35:25,tonya94@upi,browncarlos@upi,504.58,Send,Success,BOB,Intent,Subscription
TXN100940,2024-08-04 22:33:15,pamelamanning@upi,davisashley@upi,1011.1,Receive,Failed,BOB,Intent,Travel
TXN100941,2024-04-25 08:30:52,samuel18@upi,smithdavid@upi,2369.16,Receive,Success,SBI,Intent,Bill Payment
TXN100942,2024-07-11 23:02:29,colemanjasmine@upi,charles37@upi,4299.46,QR Payment,Pending,HDFC,UPI ID,Travel
TXN100943,2025-02-09 01:03:10,savagealexandra@upi,dhutchinson@upi,3840.8,QR Payment,Failed,Kotak,QR Code,Transfer
TXN100944,2024-12-02 10:45:11,john14@upi,qblackwell@upi,2451.51,Request Money,Success,HDFC,Phone Number,Shopping
TXN100945,2025-01-13 09:55:15,mcculloughjeff@upi,ymatthews@upi,2695.75,Request Money,Pending,SBI,Intent,Bill Payment
TXN100946,2025-01-28 19:17:33,ywilliams@upi,gordonamanda@upi,2364.16,Request Money,Pending,Kotak,Phone Number,Food
TXN100947,2024-09-01 05:51:35,waterschristopher@upi,robinsonjanet@upi,3100.42,QR Payment,Success,BOB,Intent,Food
TXN100948,2025-03-24 19:36:03,paulclark@upi,tayers@upi,1765.15,Receive,Pending,Axis Bank,Phone Number,Bill Payment
TXN100949,2025-02-02 00:49:46,jenniferruiz@upi,kevans@upi,1292.97,Receive,Pending,HDFC,Phone Number,Transfer
TXN100950,2025-01-22 21:15:51,kenneth65@upi,savannahsanchez@upi,414.63,Send,Pending,Kotak,Intent,Subscription
TXN100951,2024-06-28 10:32:52,isandoval@upi,wproctor@upi,2781.04,QR Payment,Success,SBI,Intent,Shopping
TXN100952,2025-04-01 09:06:46,garywilliams@upi,rachael90@upi,1515.91,Send,Pending,SBI,UPI ID,Recharge
TXN100953,2024-08-02 21:05:43,makaylataylor@upi,thorntonanna@upi,2121.92,Send,Success,Axis Bank,Intent,Travel
TXN100954,2024-07-02 07:41:17,steven63@upi,kathycolon@upi,1057.3,QR Payment,Success,HDFC,Intent,Travel
TXN100955,2024-10-16 11:28:31,jennifergeorge@upi,manderson@upi,245.37,Send,Failed,HDFC,Intent,Subscription
TXN100956,2024-12-30 21:56:13,aclark@upi,hrose@upi,4948.42,Receive,Success,HDFC,QR Code,Travel
TXN100957,2024-07-22 08:37:56,xwilliams@upi,timothy07@upi,3294.19,Send,Failed,Axis Bank,Phone Number,Recharge
TXN100958,2024-06-04 12:18:58,triciahurley@upi,stephen01@upi,3233.49,Send,Pending,Kotak,UPI ID,Bill Payment
TXN100959,2024-06-27 22:10:54,millerrobert@upi,jared53@upi,3188.94,Request Money,Failed,BOB,UPI ID,Food
TXN100960,2024-08-19 22:13:35,jpeters@upi,jerrypetersen@upi,1313.64,Send,Pending,HDFC,UPI ID,Shopping
TXN100961,2024-10-17 07:59:05,cdavenport@upi,aaronperez@upi,3628.09,Receive,Pending,PNB,QR Code,Travel
TXN100962,2024-12-04 14:59:14,christopheravila@upi,bmyers@upi,2578.77,QR Payment,Pending,HDFC,QR Code,Recharge
TXN100963,2025-04-05 11:03:58,millercorey@upi,jonesphilip@upi,1775.02,Send,Failed,Axis Bank,Intent,Travel
TXN100964,2024-07-27 16:17:33,bradycynthia@upi,vmills@upi,1278.77,Receive,Success,ICICI,Intent,Bill Payment
TXN100965,2025-02-18 08:41:37,deanna54@upi,nelsondonna@upi,4100.49,Receive,Success,Axis Bank,UPI ID,Travel
TXN100966,2024-04-25 05:32:02,ebailey@upi,wendy23@upi,1367.01,QR Payment,Success,BOB,UPI ID,Bill Payment
TXN100967,2025-02-04 06:35:05,williamcarlson@upi,lisamcdaniel@upi,4686.99,Send,Success,BOB,Phone Number,Bill Payment
TXN100968,2025-03-01 00:08:10,rtaylor@upi,isabelguerrero@upi,3155.43,Send,Failed,ICICI,Intent,Bill Payment
TXN100969,2024-06-05 08:27:58,adamsthomas@upi,thomasmichael@upi,4873.61,Send,Failed,HDFC,Phone Number,Shopping
TXN100970,2024-07-16 22:42:03,sextonjonathan@upi,robynjohnson@upi,4509.42,Send,Success,Kotak,UPI ID,Shopping
TXN100971,2024-07-22 01:34:42,pamela16@upi,marcus56@upi,1815.44,QR Payment,Failed,SBI,UPI ID,Food
TXN100972,2024-08-26 22:27:30,james47@upi,brandonramirez@upi,1463.72,QR Payment,Failed,BOB,UPI ID,Recharge
TXN100973,2025-03-21 18:13:56,tammy29@upi,tandrade@upi,2452.08,Receive,Success,SBI,Intent,Shopping
TXN100974,2025-04-01 08:49:40,bsanchez@upi,samanthapierce@upi,2674.19,Send,Success,HDFC,QR Code,Subscription
TXN100975,2024-06-18 10:42:40,tware@upi,andrew51@upi,2770.77,QR Payment,Pending,Kotak,Intent,Bill Payment
TXN100976,2024-11-17 03:41:16,gabrielle85@upi,jenniferbrennan@upi,3134.19,Receive,Failed,Kotak,QR Code,Food
TXN100977,2024-07-13 09:50:04,andrew25@upi,cindycooper@upi,2531.53,Request Money,Success,ICICI,Phone Number,Shopping
TXN100978,2025-03-12 18:10:59,icooper@upi,vsalas@upi,3595.9,Send,Failed,BOB,UPI ID,Shopping
TXN100979,2024-12-26 01:26:32,osullivan@upi,bookermegan@upi,1951.32,QR Payment,Success,HDFC,Phone Number,Food
TXN100980,2024-08-22 19:47:42,jpruitt@upi,fgardner@upi,4768.57,QR Payment,Pending,BOB,QR Code,Subscription
TXN100981,2024-07-20 13:55:00,frankadams@upi,petersonshelly@upi,1045.82,Request Money,Success,HDFC,QR Code,Bill Payment
TXN100982,2024-06-10 19:05:34,timothy93@upi,qbeck@upi,1691.82,Request Money,Pending,SBI,UPI ID,Subscription
TXN100983,2024-05-01 22:06:12,guzmanmichael@upi,michelle08@upi,3029.38,Send,Failed,HDFC,QR Code,Shopping
TXN100984,2025-02-05 09:19:44,finleypaul@upi,emcdaniel@upi,2313.53,QR Payment,Failed,BOB,Phone Number,Shopping
TXN100985,2024-08-03 12:21:02,paulrobinson@upi,emalone@upi,2143.58,Receive,Failed,PNB,QR Code,Transfer
TXN100986,2025-02-17 17:58:08,rhodescharles@upi,rubenrodriguez@upi,2325.21,Request Money,Pending,PNB,Phone Number,Shopping
TXN100987,2024-05-21 22:31:43,kristaduffy@upi,michelle83@upi,618.47,Receive,Pending,ICICI,Phone Number,Transfer
TXN100988,2024-12-23 10:51:27,kimberly38@upi,joshuapoole@upi,1025.41,QR Payment,Failed,Kotak,UPI ID,Bill Payment
TXN100989,2024-07-03 03:08:12,lyoung@upi,madison09@upi,3494.76,Receive,Success,Axis Bank,Intent,Bill Payment
TXN100990,2025-03-06 13:18:24,elizabeth30@upi,tnorman@upi,1194.16,Receive,Success,PNB,QR Code,Shopping
TXN100991,2024-12-07 03:58:18,chelsea36@upi,caitlinhodges@upi,1863.63,QR Payment,Pending,ICICI,UPI ID,Shopping
TXN100992,2024-10-26 11:01:27,tylerclark@upi,thomas96@upi,3090.15,QR Payment,Success,Axis Bank,UPI ID,Transfer
TXN100993,2024-07-20 02:31:46,joannasmith@upi,cbaker@upi,3336.38,Receive,Pending,Axis Bank,Intent,Travel
TXN100994,2024-05-09 20:08:29,bauermargaret@upi,khorn@upi,3356.88,QR Payment,Success,ICICI,UPI ID,Bill Payment
TXN100995,2025-03-21 05:09:27,mdeleon@upi,woodpamela@upi,2332.86,Send,Success,Kotak,UPI ID,Transfer
TXN100996,2024-08-23 21:30:16,margaret52@upi,danielchristopher@upi,553.09,Request Money,Success,Axis Bank,QR Code,Subscription
TXN100997,2025-03-31 01:39:06,reginald15@upi,marywagner@upi,2388.4,QR Payment,Pending,Axis Bank,UPI ID,Subscription
TXN100998,2025-04-08 19:21:53,michael29@upi,rodriguezthomas@upi,4306.46,Send,Pending,HDFC,QR Code,Travel
TXN100999,2024-08-12 05:37:49,jonathanramos@upi,jgarrett@upi,895.5,Receive,Failed,HDFC,UPI ID,Travel
